object_id,koi_period,koi_prad,koi_teq,koi_insol,koi_disposition,category,score,flags,disposition_compare,is_disposition_match,color_hint
K02898.01,25.384175,2.44,649.0,42.01,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00275.01,15.79196594,2.4,910.0,161.97,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02899.01,5.77207177,1.54,915.0,165.58,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02900.01,46.151253,2.08,423.0,7.59,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02687.02,8.16733851,1.03,865.0,132.43,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00041.01,12.81590421,2.26,939.0,183.68,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00259.01,79.99623328,40.73,717.0,62.49,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02688.01,5.424749327,5.15,625.0,36.05,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02689.01,165.3447044,6.98,301.0,1.93,CANDIDATE,habitable_zone_candidate,0.7,,mismatch,False,red
K02690.01,3.606940379,2.04,1046.0,283.23,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02746.01,69.2002312,45.24,585.0,27.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02747.01,6.26404774,1.55,809.0,101.27,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02748.01,23.1985852,2.61,793.0,93.34,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02748.02,5.77721259,2.17,1260.0,596.37,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02749.01,0.905037231,1.1,2627.0,11199.46,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02828.01,59.4969009,2.92,369.0,4.36,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02829.01,10.61345333,1.77,987.0,224.63,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00271.01,48.6303805,2.48,590.0,28.6,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02830.01,40.5289885,5.92,933.0,178.81,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02831.01,0.571940563,1.88,3320.0,28727.59,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02901.01,0.633514386,0.81,1357.0,807.27,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02903.01,17.4166143,1.84,723.0,64.73,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02904.01,16.3583482,2.23,959.0,200.1,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02905.01,36.0054414,3.33,1024.0,259.71,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02906.01,13.9093544,1.33,928.0,175.14,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02691.01,97.4463194,3.05,283.0,1.52,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K02692.01,1.257689465,2.45,1513.0,1244.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02693.01,4.081411554,1.0,755.0,77.0,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02693.02,11.41941928,0.99,536.0,19.47,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02693.03,6.83440674,1.01,636.0,38.68,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02750.01,174.636181,11.12,481.0,12.65,CANDIDATE,candidate,0.5,,match,True,black
K02751.01,24.4004378,2.47,437.0,8.64,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00264.01,4.029810359,1.77,1479.0,1132.21,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02752.01,1.287622419,0.87,1957.0,3450.59,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02753.01,0.935115863,1.05,2124.0,4811.82,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02832.01,3.57551429,0.89,1061.0,299.19,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02833.01,1.791877025,1.48,2223.0,5787.99,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02834.01,136.205112,2.35,248.0,0.89,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K02835.01,6.30922043,1.37,606.0,31.73,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02836.01,2.94194296,1.22,988.0,225.15,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02906.02,145.881936,1.8,424.0,7.63,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02907.01,1.146934644,1.39,1554.0,1382.04,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02908.01,1.245353252,1.48,1704.0,1996.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00275.02,82.2001239,2.57,525.0,17.96,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02910.01,15.3626052,1.8,608.0,32.23,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02694.01,0.843379985,1.7,1541.0,1329.99,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02694.02,6.56606941,1.83,777.0,86.27,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00260.01,10.49566303,1.34,1009.0,244.59,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02695.01,2.50343279,20.23,1147.0,408.12,CANDIDATE,hot_jupiter_candidate,0.65,,mismatch,False,red
K02696.01,96.4562198,9.1,727.0,65.96,CANDIDATE,candidate,0.5,,match,True,black
K02696.02,44.5643831,5.8,940.0,184.67,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02754.01,1.34155642,0.74,1642.0,1715.26,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02755.01,8.48299282,0.8,879.0,141.04,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02756.01,0.665025941,1.11,2174.0,5246.66,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02757.01,234.635652,2.56,267.0,1.2,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K02758.01,253.374581,19.25,555.0,22.41,CANDIDATE,candidate,0.5,,match,True,black
K02837.01,13.32191461,2.88,1299.0,672.06,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02838.01,7.69994466,0.92,969.0,208.61,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02838.02,4.77466043,0.81,1137.0,395.06,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00271.02,29.39337161,2.5,698.0,55.98,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02839.01,2.164570593,1.27,783.0,88.91,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02911.01,12.4258343,2.75,830.0,111.92,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02912.01,0.873227249,1.68,2152.0,5053.02,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02913.01,2.88878583,0.84,1423.0,969.05,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02914.01,21.1181653,2.89,1110.0,359.11,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02915.01,5.06092282,0.98,998.0,234.93,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02697.01,7.37453336,87.08,1654.0,1770.84,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02698.01,87.9724227,3.39,446.0,9.37,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02699.01,0.568874717,1.49,1796.0,2473.19,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02700.01,0.910020582,1.12,1127.0,380.16,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02701.01,22.023514,4.79,639.0,39.45,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02759.01,1.07808492,1.01,1417.0,951.61,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02760.01,56.5732318,2.69,356.0,3.79,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02761.01,1.846861455,2.23,1337.0,753.4,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00265.01,3.568099612,1.36,1407.0,926.89,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02762.01,132.9955503,2.51,241.0,0.8,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K00301.01,6.002548291,2.33,1209.0,504.79,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00301.02,11.44865823,1.32,975.0,213.39,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00302.01,24.85466504,7.61,1095.0,339.33,CANDIDATE,candidate,0.5,,match,True,black
K00303.01,60.92818866,2.78,467.0,11.28,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00304.01,8.512037736,2.14,839.0,117.11,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00359.01,5.93720557,1.84,894.0,150.81,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00360.01,5.93719982,1.47,1059.0,297.14,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00061.01,1.63345402,24.87,1750.0,2211.18,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00361.01,3.247548814,1.41,1181.0,460.67,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00362.01,14.02245146,14.93,810.0,101.92,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00363.01,2.442945167,38.29,1587.0,1499.89,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03005.01,1.312459403,1.65,2824.0,15018.33,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03007.01,11.1916199,1.47,782.0,88.34,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03008.01,2.99792926,1.12,1616.0,1611.51,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03010.01,60.8660974,1.39,244.0,0.84,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K03011.01,2.11547854,1.66,1521.0,1264.56,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03086.01,174.731515,3.0,287.0,1.6,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K03087.01,5.54867998,0.68,882.0,143.26,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03087.02,1.22174063,0.46,1461.0,1081.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03088.01,3.48412874,1.16,1132.0,389.41,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00285.01,13.74883059,3.63,975.0,213.84,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03089.01,0.858546796,0.88,1671.0,1846.35,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00304.02,5.518195,0.46,969.0,208.54,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00305.01,4.603575293,1.51,810.0,101.65,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00306.01,24.30784323,2.14,532.0,18.87,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00307.01,19.67409703,1.78,711.0,60.37,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00046.01,3.487688776,5.64,1445.0,1033.07,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00365.01,81.737872,2.16,385.0,5.2,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00366.01,75.1122132,23.23,777.0,86.18,CANDIDATE,candidate,0.5,,match,True,black
K00367.01,31.57865122,4.52,570.0,24.94,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00368.01,110.3216727,18.6,761.0,79.11,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00369.01,5.88527364,1.59,1253.0,583.47,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03012.01,1.086486129,1.69,2539.0,9816.28,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03013.01,3.76562031,19.39,1084.0,326.2,CANDIDATE,hot_jupiter_candidate,0.65,,mismatch,False,red
K03014.01,86.1160885,3.11,441.0,8.93,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03015.01,3.61460332,0.9,1397.0,900.38,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00282.02,8.45744892,1.02,982.0,220.05,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03017.01,2.46288834,0.67,1391.0,883.43,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03090.01,3.82223397,1.05,601.0,30.84,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03091.01,17.067644,1.62,769.0,82.56,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03092.01,5.78542702,1.91,1212.0,510.79,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03093.01,29.6099055,1.74,629.0,37.12,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03095.01,3.42390809,1.25,1212.0,508.75,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00307.02,5.21104597,1.18,1107.0,354.82,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00308.01,35.5969684,3.72,646.0,41.06,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00309.01,1.633107509,0.53,1083.0,324.97,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00311.01,66.1544958,3.33,315.0,2.33,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00312.01,11.57890926,2.06,951.0,193.48,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00369.02,10.10463142,1.59,1046.0,283.38,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00370.01,42.88247951,3.61,709.0,59.6,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00063.01,9.43414171,5.73,791.0,92.39,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00370.02,22.95062278,2.17,873.0,137.23,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00371.01,498.391282,17.14,339.0,3.11,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00372.01,125.6291479,10.02,388.0,5.35,CANDIDATE,candidate,0.5,,match,True,black
K03018.01,45.1178526,2.78,517.0,16.87,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03019.01,4.17939037,1.52,1194.0,478.98,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03020.01,10.9192653,1.9,1107.0,355.29,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03021.01,0.803835923,0.78,2129.0,4863.18,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03022.01,2.76263737,1.25,1231.0,544.05,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03097.01,11.9216035,0.87,851.0,123.89,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03097.02,6.80257947,0.73,1026.0,262.26,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03097.03,8.70312154,0.72,945.0,188.7,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03098.01,1.332557603,19.88,1703.0,1983.27,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00043.01,11.32029599,8.02,811.0,102.12,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00285.02,26.723169,2.31,781.0,88.1,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00312.02,16.39926461,1.94,847.0,121.53,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00313.01,18.73577127,2.1,568.0,24.66,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00313.02,8.43639829,1.5,742.0,71.51,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00314.01,13.78109471,1.42,402.0,6.17,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00314.02,23.08902241,1.24,338.0,3.1,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00046.02,6.02977241,1.18,1204.0,496.46,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00373.01,135.1879934,2.32,345.0,3.33,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00374.01,172.7046083,2.85,355.0,3.77,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00375.01,988.8811177,10.81,223.0,0.58,CANDIDATE,habitable_zone_candidate,0.7,,mismatch,False,red
K00376.01,44.14599042,121.48,624.0,35.87,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00376.02,1.411627439,2.99,1966.0,3523.63,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00377.01,19.27082584,7.74,661.0,45.05,CANDIDATE,candidate,0.5,,match,True,black
K03022.02,5.05368985,1.21,1007.0,243.06,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03023.01,4.39049637,2.07,1637.0,1701.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03025.01,13.1829329,1.84,661.0,45.19,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03026.01,3.51575492,1.35,1033.0,269.57,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00282.03,87.5177787,1.85,451.0,9.76,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03099.01,14.0498182,1.45,480.0,12.56,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03101.01,14.2563272,1.73,797.0,95.22,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03105.01,4.21223579,1.04,887.0,146.4,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03106.01,0.968980781,1.08,1844.0,2730.51,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03107.01,8.589562,15.95,891.0,148.61,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00314.03,10.31282204,0.59,443.0,9.07,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00315.01,35.58349688,2.03,408.0,6.54,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00316.01,15.77111067,2.62,752.0,75.61,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00316.02,157.0659976,2.63,350.0,3.53,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00316.03,7.305706326,2.11,972.0,210.72,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00377.02,38.90787517,7.98,523.0,17.66,CANDIDATE,candidate,0.5,,match,True,black
K00064.01,1.951082219,10.35,2005.0,3822.26,CANDIDATE,hot_jupiter_candidate,0.65,,mismatch,False,red
K00377.03,1.59295975,1.48,1517.0,1251.43,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00378.01,4.94402197,32.92,1419.0,958.29,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00379.01,6.71725648,2.78,1264.0,603.71,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00379.02,23.1375919,1.83,837.0,115.86,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03027.01,6.07032548,1.36,789.0,91.45,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03028.01,1.33256952,1.06,1461.0,1076.99,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03029.01,18.9763286,2.24,638.0,39.11,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03029.02,6.34724702,1.35,919.0,168.14,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03030.01,7.19552624,1.67,1037.0,273.05,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03108.01,7.36272124,1.86,901.0,155.72,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03109.01,10.6761592,1.79,1049.0,285.79,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03110.01,4.48494315,1.23,1199.0,488.22,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03111.01,10.76800074,0.92,885.0,144.85,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03111.02,4.32848303,0.66,1199.0,488.23,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00285.03,49.3567907,1.91,637.0,38.86,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00317.01,22.20809549,3.02,803.0,98.36,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00318.01,38.5833679,8.56,761.0,79.08,CANDIDATE,candidate,0.5,,match,True,black
K00319.01,46.15119482,10.02,703.0,57.8,CANDIDATE,candidate,0.5,,match,True,black
K00320.01,4.79179893,26.26,1249.0,575.43,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00321.01,2.426304127,1.41,1302.0,679.12,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00005.01,4.780327581,7.14,1441.0,1020.05,CANDIDATE,candidate,0.5,,match,True,black
K00389.01,3.741231778,1.55,951.0,193.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00390.01,1.168310132,1.43,1577.0,1469.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00391.01,25.9525478,74.69,865.0,132.4,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00392.01,33.4160553,2.98,689.0,53.18,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00392.02,12.6119685,1.33,953.0,194.9,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03031.01,7.64809462,1.19,840.0,117.65,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03032.01,0.636424848,1.31,1846.0,2754.93,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03033.01,8.55935323,1.21,921.0,169.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03034.01,31.0209175,1.66,291.0,1.7,CANDIDATE,rocky_candidate,0.7,,mismatch,False,red
K03035.01,21.3419702,,,105.86,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03112.01,2.118893997,1.41,1230.0,541.53,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03113.01,2.46050095,1.03,969.0,208.54,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03114.01,7.49133777,1.01,1291.0,656.15,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03115.01,5.8660127,1.45,1064.0,302.77,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03116.01,23.9107056,1.91,709.0,59.76,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00048.01,23.83680888,59.31,919.0,168.28,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00321.02,4.62334491,0.77,1050.0,287.25,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00322.01,5.888835386,584.67,1008.0,243.87,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00323.01,5.83599485,1.92,884.0,144.5,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00324.01,1.089077863,1.96,2359.0,7312.11,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00325.01,7.86335883,7.84,1195.0,482.18,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00380.01,8.0970583,4.83,1203.0,495.31,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00381.01,6.337614357,9.57,1351.0,787.89,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00382.01,3.900140077,23.78,1253.0,582.32,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00384.01,5.0800579,3.95,1673.0,1851.94,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K00385.01,13.14496741,1.59,698.0,56.15,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00283.01,16.09196369,2.13,718.0,62.74,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03036.01,161.239891,3.48,294.0,1.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03037.01,5.4654174,1.23,927.0,174.08,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03038.01,1.4951513,1.44,1870.0,2880.38,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03039.01,20.3504704,1.01,695.0,55.07,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03117.01,6.06664931,0.87,915.0,165.66,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03119.01,2.184437698,0.94,529.0,18.41,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03120.01,4.13592927,1.43,1226.0,535.42,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03122.01,8.05337912,1.28,1320.0,717.7,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
